val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.043244812196051634,30679290.97037037,0.03395062904852285,29124063.663734116
0.049052491673716794,40952065.62222222,0.03278228753079767,28737534.829325512
0.04299902775221401,33092331.325925928,0.03329604790197323,28523522.629912023
0.04480601532591714,32182995.3,0.03321465672133081,28583158.043792766
0.043493980003727804,34610231.03703704,0.033597498239980296,28018374.33665689
0.042302506720578226,28270302.096296296,0.03321098407342637,28512495.950733136
0.041164399490312295,31596139.155555554,0.0329640067086891,28118866.798826978
0.04159470465448167,28463134.85185185,0.03255769754973908,28493340.19081134
0.04028813074584361,28694073.122222222,0.0323663122289225,27285123.486999024
0.0424083996978071,31801843.30740741,0.03207511197655432,27980209.729814272
0.04071552758967435,28005814.388888888,0.032536981687794564,28099190.308113392
0.041240836100445856,31117600.425925925,0.03227190846906846,27275091.37829912
0.04285475964899416,31175013.355555557,0.032527879178378356,27184848.27644184
0.04043193945178279,26950962.077777777,0.03192308489906939,27717339.587096773
0.040491328691994705,25804664.525925927,0.03194602042553129,26669094.31867058
0.04040998485353258,28591007.874074075,0.032030696214294156,26031579.465493646
0.039162169176119345,29439442.833333332,0.032300619469301906,27482672.57556207
0.04036825754576259,30643282.14074074,0.03189228035050753,26772950.43088954
0.04045631250849477,28990365.096296296,0.03199105394252176,27301618.475073315
0.03878345414996147,28823229.62962963,0.03170915729896997,26851627.99608993
0.042945749367828724,38406334.14814815,0.03129011153490196,25981430.079765394
0.039586378082081125,24596531.3,0.03131671467885186,26317834.13841642
0.040164975187292805,23104591.57222222,0.031091794581357336,26228209.993352883
0.03954585525724623,24712740.622222222,0.031080842352784507,25701253.112805475
0.040570050091655166,28773351.285185184,0.03106177866509874,26253666.857869014
0.03801913716726833,27898913.592592593,0.03097552322761637,25369223.99882698
0.0385331294602818,26357883.27037037,0.030840251835123185,25934272.17086999
0.04027868169877264,30930999.462962963,0.0310657750228866,26095074.35816227
0.04293975979089737,36465394.651851855,0.030728003823308536,25497421.277419355
0.03937310833070013,31275797.99259259,0.030893263087506867,25687113.943304006
0.04062136317844744,28351844.403703704,0.030616241657445507,25591104.02463343
0.04138401134146585,35445180.38518518,0.030753299828440328,25149862.386510264
0.0381898223525948,26034495.403703704,0.03047337053327267,24782120.97321603
0.03781338185071945,26625375.12962963,0.030396797564809272,24985677.131182797
0.03872091320377809,29085394.833333332,0.03017969926890215,25765236.978103615
0.03841234578026666,31471699.85185185,0.030401248720457245,25072578.473509286
0.0386274146536986,22536996.314814813,0.030385092139710197,25645681.523753665
0.03763038005541872,25833816.17037037,0.029852630621148228,24979914.977517106
0.03772392421960831,27868419.048148148,0.029650594335220545,24632464.418181818
0.03685517380083049,25498661.255555555,0.0298976976617457,24850891.4342131
0.03810911518004206,23566015.292592593,0.0296399316596612,24610931.50185728
0.03707337636086676,25849270.792592593,0.029798959929019007,25047709.539784946
0.03663446171968072,26858761.548148148,0.029245355060344102,23833129.656304985
0.0366793862371533,24679624.707407407,0.02967328118489926,23980980.8172043
0.03737416466077169,25435452.274074074,0.029301597399387657,24089923.543695014
0.03787323068137522,22518497.924074072,0.02943561118121604,23670156.286608014
0.03762952081031269,23698208.225925926,0.029375398386623036,24645198.394525904
0.03645960156012464,23469931.225925926,0.029502743397741955,23535198.256891496
0.03568197176964195,25735764.114814814,0.02901788005425084,23744343.27038123
0.037233971804380414,24749258.61851852,0.02932889627207176,24145491.210557185
0.039737502595892656,31947962.674074072,0.028677436876550447,24320213.994916912
0.03815908329906287,33500777.48888889,0.029178567793682757,23206328.61427175
0.03578099293841256,27549720.11851852,0.028831842763828275,23943989.300879765
0.037120826294024786,28784959.34814815,0.028645637198801963,23017184.72218964
0.03611880584999367,31051363.77037037,0.028528630962906695,23602333.038123168
0.037486545741558075,24591206.451851852,0.028415733124270582,23201673.683675464
0.037646350319738744,27938790.685185187,0.02820290511078907,22719276.434017595
0.03603036450567069,21039895.85185185,0.028470627377255805,23257178.920821115
0.03741840057902866,28463796.34074074,0.02845609790790291,23291619.568914957
0.03498046952817175,30224673.36296296,0.028567669086908432,23764821.74623656
0.03521952060637651,30306946.385185186,0.028343151971508447,23674235.800195504
0.03616163029714867,26219536.833333332,0.02847656365174469,22964261.476441838
0.03488433198244483,24096092.81111111,0.02813844160083044,23062979.462952103
0.03523887288239267,22814492.285185184,0.027961777969976325,22824389.658651028
0.03388999901987888,26795672.51851852,0.02794908064318309,23483955.8627566
0.03646474323338932,30568191.82962963,0.027844635345121865,22702378.395307917
0.03629993735640137,28159813.02962963,0.027793657426100557,22977335.372825023
0.03509810384776857,23411535.51851852,0.027445888622706704,22413790.364809383
0.03492021243329401,21923210.54074074,0.027626344433030657,22535159.345454544
0.036632537455470474,27004097.37037037,0.0272372419602681,22519409.625415444
0.0357106437837636,20517484.266666666,0.027267336761642644,22538891.07761486
0.03631174669221596,20057887.046296295,0.027483667592032798,22423665.348973606
0.033642893146585535,23256535.292592593,0.027295541991994063,22103097.705962855
0.03317943968706661,22248194.214814816,0.027056656051372502,22115850.998631477
0.03484698903781396,25306616.166666668,0.02696580342140016,21787901.63128055
0.0338551357112549,24919402.251851853,0.027181584093235397,22564967.284848485
0.033385545705203655,21798973.888888888,0.02669671349890188,21806436.09892473
0.0343203400572141,22449035.42962963,0.026762688746229762,21604174.405474097
0.035866593183190736,34142298.437037036,0.026482531568900347,20709247.013880745
0.03563682172033522,26459133.81111111,0.026643585009483998,21847727.35092864
0.035609821671688996,27291752.896296296,0.02638182089512008,21266933.714369502
0.035983229952829855,26449345.740740743,0.02625257241615219,21731393.46177908
0.03336541478832563,24540932.955555554,0.026511529321078565,21667761.361485828
0.0328509584069252,24891469.562962964,0.026558317147188055,21428250.683284458
0.033479342692428166,26680142.103703704,0.026019985765175037,21348538.35366569
0.03348874314515679,20981109.751851853,0.0263613992062045,21460492.003128055
0.03207136166316492,24188682.414814815,0.025965950466903656,20505961.87956989
0.03518606349825859,25504654.00740741,0.025966619784312864,21322563.148191594
0.035609516473831954,22836786.52222222,0.02613302148543553,20988924.23558162
0.033252249906460446,25637535.0,0.025957914571462605,20352846.032453567
0.0326402687088207,23103079.27037037,0.025396690300264316,20082191.88465298
0.03250097105348552,24480722.951851852,0.025484680384397506,20693583.17380254
0.033075791514582106,22851051.374074075,0.02552863531149669,20146883.33528837
0.03204185540477435,20909790.21111111,0.025574940906242193,20316380.94701857
0.03191252596400402,23931094.65925926,0.025320408216159596,20052749.519061584
0.03151433603079231,23613844.462962963,0.025063099744543068,19981337.415053762
0.033511330049347,23917296.233333334,0.024789652396230172,20415309.356989246
0.031870389729738234,25310095.45925926,0.02540387209697844,21085180.592179865
0.032212736788723204,21323329.825925928,0.024877082254967032,19667383.601368524
0.035674831878255917,26605191.6,0.025041686099310307,19922323.270772237
0.03103851855353073,20790634.003703702,0.024567011447727157,20299588.021896385
0.031082975340110286,22508295.437037036,0.024811204650666007,20200359.605474096
0.03725950833823946,33538649.02222222,0.024614354544560464,19913124.481915932
0.03006869551760179,24226991.57037037,0.024576977000208545,20568774.563049853
0.03316114867726962,26865048.162962962,0.024319935009568083,20030675.92961877
0.032879643390576044,24603256.144444443,0.024045363242646,19920655.145454545
0.03249731610218684,16717795.966666667,0.02439456666443763,20433074.223655913
0.03152017507840086,20996437.996296298,0.024131853737570673,18595528.78631476
0.032915521523466815,28578143.725925926,0.023942025148565586,19316206.526686218
0.03245978846594139,25919589.296296295,0.024086650931080648,19896397.4056696
0.031497467419615496,20900644.385185186,0.023630576844045844,20074725.557380255
0.031342128112360285,22500266.97777778,0.023958276066554023,19870386.158357773
0.033092461195256974,17217425.11296296,0.023592448541175353,19041321.2684262
0.03025559973385599,21444140.918518517,0.023679126338816574,18539905.205474097
0.030878647968724922,19381622.15925926,0.023662599473317697,19815317.59765396
0.029621430458845917,18020815.781481482,0.023338803930439325,18877301.57086999
0.030387025050542974,25340269.037037037,0.02349991077668273,18681091.285630498
0.03228857613824032,25184279.48888889,0.023230765902693087,19062394.801955033
0.03024171726019294,21943917.12962963,0.022971934229426835,19408882.823851418
0.030403058148092695,22118395.437037036,0.022928611218623402,18963568.564222872
0.0294149786233902,20743976.403703704,0.023114011889707773,19140956.399608992
0.032808207941276056,25086688.888888888,0.02293220029548466,18765847.42561095
0.03143988671126189,27995158.985185184,0.023405688844133216,18980595.02130987
0.03627793551595123,31227547.02222222,0.022709269633740623,18564868.0
0.03201475565632184,20626756.066666666,0.02268890766873009,18921728.87194526
0.029228872115965244,17313059.35185185,0.02253080881869863,18751528.25962854
0.029784338038276743,20649988.377777778,0.022873117271464825,18868565.83812317
0.029931540704435773,22962425.548148148,0.022646597967658808,18767080.77038123
0.03197108965229105,24021199.951851852,0.022489787136383887,18771955.81994135
0.02983634811308649,19712972.32222222,0.022535132543563492,18545193.412707724
0.02974238050756631,23337762.607407406,0.022190051849927835,18401719.566764418
0.02947718699773153,23456468.088888887,0.022402535820286996,18543654.053176932
0.02971203065028897,24601966.82962963,0.022256035206225842,19200620.4512219
0.02874668988364714,17409198.333333332,0.022095174969102047,18525530.25591398
0.028766124433389415,24343888.525925927,0.022173262296839892,18904086.416813295
0.028848652955558565,22006841.918518517,0.02231228976334761,18637155.02561095
0.030479796865472086,21573913.892592594,0.021741806584995745,18516681.50185728
0.028691843897104264,18770658.033333335,0.02136387065570084,17935721.60782014
0.029516509313274313,19616837.68148148,0.021401981382338533,17927882.079374388
0.030313425925042894,19162359.759259257,0.021369914544103547,18568287.211143695
0.029924292765833714,20344146.451851852,0.021676686860781204,17798488.75953079
0.030464848296509847,26016095.592592593,0.02128793995933041,17065557.15601173
0.029238041021205762,17187762.67037037,0.021583265373310328,18305140.701075267
0.029633290900124443,19802648.86296296,0.02093232723093161,17832439.70811339
0.028099660409821405,15588353.042592593,0.02137403643871216,17878869.108113393
0.03288472705969104,22986151.933333334,0.020837738815028647,17711658.89599218
0.03126509822905064,21973811.955555554,0.021221773289617437,17789067.42913001
0.029298641270509473,22917007.51111111,0.020647724831471346,17974941.519648094
0.027718397878386355,18594493.87037037,0.020954487245904967,18225439.715347018
0.028144913718656257,19592310.407407407,0.021017528189125882,18161699.51085044
0.02864610489319872,23038459.266666666,0.021071211919771144,17161226.896578692
0.028678149205667,17696277.366666667,0.020614566245386677,17618356.27096774
0.02873703095096129,22572283.65185185,0.020751949530440808,17204154.49931574
0.028811665858935426,26369323.081481483,0.020449791459015272,17048445.91319648
0.02894901761578189,21187779.35185185,0.020440669532388246,17270476.89081134
0.028447956660831417,23774656.244444445,0.020488055947283146,17126531.476441838
0.028294693871780678,16030991.477777777,0.020221825153043427,18156620.85356794
0.029039264967044193,24540467.740740743,0.020101868020751142,17024363.968426198
0.027263704052677862,18662336.796296295,0.0197687770453949,17367202.017399803
0.027842077723255865,18164701.425925925,0.019988410885310125,18071369.32121212
0.026962409637592458,18461929.774074074,0.02020801164770639,17160542.63538612
0.02732997942301962,19008406.714814816,0.01976824789685821,16883896.953274682
0.027138758188596478,21641621.31851852,0.019964981402834023,17022495.01368524
0.027663829453565457,22056359.233333334,0.019706091328086157,17127087.95542522
0.02756079869965712,22507448.844444446,0.019662266726062094,16682195.08465298
0.027878761760614535,17014206.537037037,0.019134357719266113,16714927.034017595
0.026811516726458515,16889080.592592593,0.019267103947946694,17369642.56813294
0.02739369019314095,15739149.048148148,0.01962637657250477,16868050.842619747
0.028102122771519203,20822903.13703704,0.01955054885692319,16474522.727663735
0.027360547499524223,21799283.466666665,0.01942754541273399,17080150.779276635
0.028142132679069485,16157473.41111111,0.019370477333781423,16870443.551906157
0.02732171623243226,20070425.185185187,0.019119535426619233,17001243.56109482
0.027505777790038675,13895776.014814815,0.01918498013215913,16846177.58748778
0.027056803499107007,19250245.240740743,0.019115539046982166,15741653.617595308
0.02629432525071833,18581193.63703704,0.019025808974066322,16204073.468621701
0.030199248923195733,21560145.13703704,0.01893459085888527,16463677.512414467
0.026551698231034808,14076067.718518518,0.01910744703949255,16744898.347214077
0.02694650186156785,18132751.474074073,0.018643593099168552,15735137.611730205
0.030985170147485204,23442167.02222222,0.01880361874708915,16101170.68172043
0.027635819423529835,17347194.337037038,0.018546775049135773,16734966.105571847
0.025763164557240627,16963672.12962963,0.01830651615241056,16262183.920234604
0.02841694308099923,20607443.3,0.01847884977565949,16262009.141739981
0.026348910370358716,15114901.494444445,0.01805159576594072,16074792.49657869
0.02593846488054152,18069202.774074074,0.01837206561708293,15682435.346432062
0.024741132584986864,15685474.67037037,0.018117820449311827,16223033.277028348
0.027822750917187444,15791036.214814816,0.018463066905984548,16088441.315347018
0.02623644480826678,13582851.996296296,0.01775630370368735,16689541.076441837
0.026504830753913633,22016801.19259259,0.01856839016210998,16285675.578103617
0.026277708800302613,17638285.52222222,0.017890184389050406,16145271.211339198
0.028711129228274027,11857171.138888888,0.018073579720708517,16240117.299706744
0.027705511450767516,20973281.466666665,0.017916832567863566,15916631.58905181
0.02758736501413363,23044789.11851852,0.01802018174968973,16801912.603714567
0.02782614304235688,16971378.388888888,0.018012212074288,16404610.796676442
0.025249018202777262,18057438.15925926,0.01775583398409137,15812875.836950148
0.026693958251012697,18727801.374074075,0.017872163035769384,16279311.514565004
0.025668014779135034,20490408.174074072,0.017450758850498748,15937612.323753666
0.024813814488825976,15370828.55925926,0.017611156699711042,16146259.277419355
0.025342286529916304,16196323.385185186,0.017680248316242663,16828832.49266862
0.026156204552562148,19835445.55185185,0.016933773216934383,15660277.367155425
0.026597400947853372,20598639.714814816,0.01767905788352296,15907686.508699901
0.025317089107853394,22093981.207407407,0.017217878603675966,16137751.88347996
0.02479955539521244,18249400.50740741,0.017387605670071183,16116407.718670577
0.024830212030145855,19787866.62962963,0.01739478194658241,15513260.382795699
0.02598206254619139,15963583.325925926,0.017399214723039118,16249801.240664711
0.02396190507268464,18428907.51851852,0.017137905112299286,15614088.24398827
0.023551252567105822,15611709.592592593,0.016785012585778275,15898770.654545454
0.024601665539322075,18611245.84074074,0.017163110027892673,15811272.046529815
0.02800439694137485,23344833.422222223,0.016928930218101188,15257837.5200391
0.024611794824401536,20346138.622222222,0.0172129329836555,15552243.009188661
0.02510817853940858,13623985.246296296,0.01674651807631099,16045302.371065494
0.024778792275874702,13128992.566666666,0.016618358337102807,15712938.260997068
0.024116753200414003,16154849.174074074,0.01663681376445037,15469892.447311828
0.024431692063808443,20003535.962962963,0.01668384017701373,15136462.592766372
0.024212589418446576,14832287.374074074,0.016592524749093042,15251423.28680352
0.027585226642312825,22956710.48888889,0.016498366768088624,15521317.306744868
0.022724325223653405,15786695.633333333,0.01644493165486952,15266311.008993158
0.029691191969646348,11376362.57962963,0.01620085287551493,15804785.772434017
0.02318150513563995,16426709.148148147,0.016676713916621483,15211992.439100685
0.024001145017919716,15689322.666666666,0.01631327170117568,15744541.754056696
0.025091870329170315,12281442.381481482,0.01594569158147682,15427073.660801563
0.027188651001563778,13382807.640740741,0.016229642741564198,14846245.476832844
0.025039551662350144,20267473.703703705,0.016008347134130442,15091716.389051808
0.023600422991094765,20039430.955555554,0.01580457158481387,14688360.562072337
0.02564351635950583,16781637.38148148,0.015824450842329717,14894214.219745846
0.02373040217768263,14158443.76111111,0.015588142339755596,14909380.213489735
0.022848296317237393,12574640.094444444,0.015921401701146556,14945205.124926686
0.024067238532006742,15855038.848148149,0.015429916177837148,15016210.870772239
0.023601132900350624,20797847.266666666,0.016102071777204616,15755886.477419354
0.0240370049106854,16350178.581481481,0.015350580016808368,15319349.29481916
0.022801987474991216,14360508.718518518,0.015321427721344481,14330620.792961877
0.023197236339803095,13771630.583333334,0.015457742937994377,14711438.736754643
0.02190536829746432,15296609.451851852,0.015428124877277358,14938791.597653959
0.02143342021714758,20394247.82962963,0.015466983217239846,14656203.279374389
0.021913131471309397,19496454.888888888,0.015330303769525894,14944392.753274683
0.022368010637108925,19132502.896296296,0.01530078696351014,14874743.875757575
0.02256029908441835,16812061.68888889,0.015335257748689936,14739318.42971652
0.025090027641918925,13546789.303703703,0.014979710759465761,15010953.234799609
0.02850199737758548,23412859.237037037,0.015079812179315009,14063230.753958944
0.02094407505873177,15762534.114814814,0.015507969460864338,15298147.05767351
0.029342147376802234,23914687.066666666,0.014930708250640832,14272578.487683285
0.0232574376795027,18078057.555555556,0.01496610752801217,14804573.114760509
0.023326693192400313,23992482.57037037,0.014862415569953671,14540827.750537634
0.021057909106214842,16334284.17037037,0.015033036341502869,14762663.64457478
0.020755343180563716,15413624.125925926,0.014690879073252543,14463313.063147604
0.02089391674294516,15957680.722222222,0.015233032107498871,14463624.399217986
0.021285593199233215,13890133.040740741,0.014805233548463614,14821762.574780058
0.021514729120665127,18826365.614814814,0.014543802149863304,13691570.407038122
0.0212613211599765,16955175.444444444,0.014419501981281932,14041881.569305962
0.02433300673685692,24832356.162962962,0.01461781550923459,14966811.615542522
0.02191252126875851,17244081.622222222,0.014372797513185825,14247929.748973606
0.02192419563178663,20200407.525925927,0.014826222024093276,13992825.271945259
0.021921036275172674,16159595.877777778,0.014432341389117703,14786568.932746824
0.022064480971958903,11644203.937037038,0.014436796110192584,13391806.822678396
0.021011739983050913,11326116.435185185,0.014504961379032622,14216264.851808406
0.02154448778816947,14223586.703703703,0.014303944390248926,13687118.97653959
0.02179351090281098,15926526.492592592,0.014176379135634135,13836813.13489736
0.02017995751704331,15931963.103703704,0.014397796909283857,14209821.22228739
0.022047776583996086,12292820.26111111,0.014466669815223763,14766663.318084067
0.02659921014888419,23718645.607407406,0.013841022952356879,14046953.19139785
0.020250581929253206,13247737.859259259,0.014193651697735865,13769579.692668622
0.020164273410207694,13783322.040740741,0.013915086120097576,13872893.672140762
0.020847270334208454,12393920.637037037,0.01386291353343344,13739541.017399805
0.018849270777017983,17085823.955555554,0.013928807638621983,13475626.773020528
0.019743582785681443,13338027.918518519,0.013716540759828083,14024995.704789834
0.019972138569034913,15212738.18148148,0.013760567204671696,13747756.002541544
0.021016555465757848,17171424.15925926,0.013456311232555123,13738919.322189638
0.019559681456949977,15918484.396296296,0.014231129057472345,13249285.015053764
0.019831017177138064,17136052.22962963,0.01349512159256292,13378963.225024438
0.02002949990608074,14112661.896296296,0.01349950754707306,13493902.297947215
0.019192185404675977,14272047.003703704,0.013460892877056247,14081881.933333334
0.020834447843609032,14150851.76111111,0.013565394563649582,13217689.067057673
0.019565422129299907,16978243.277777776,0.013576572974515625,13169622.721309872
0.024430576629108854,14624245.662962964,0.013329801775099945,13487335.37829912
0.020664028333569014,20107782.896296296,0.01359464531930078,12770945.574780058
0.02505379235027013,10754121.985185185,0.01325320717300546,14057557.078005865
0.02096520539511133,13820841.992592592,0.013545343731662017,13049894.581231672
0.019254670292139054,16418343.918518519,0.01344220992050271,12443881.807624634
0.019686173199227563,14097678.062962962,0.01309768718868523,12760402.995112414
0.020478621214904166,15868782.425925925,0.013802677456140227,13336470.219550341
0.019491072826915316,20264149.392592594,0.013223983057913892,12903675.155816227
0.02365685315043838,11062754.192592593,0.012955866071631366,13568701.173411535
0.018657748159711007,15008921.214814816,0.01340457030170518,13009314.786314761
0.01949099053249315,15363712.58888889,0.01300649310581437,12939199.694623657
0.019868038960353093,15767908.151851851,0.012852960252152976,12576835.921407625
0.018640877271967907,15585112.881481482,0.012932644590174638,13492125.463343108
0.019393337931897906,13669461.107407408,0.012711432304885147,12848720.006647116
0.018985948208029624,13736676.737037037,0.01314490551305598,13457426.954643207
0.021708666847121937,19570714.733333334,0.012755486054868526,12738060.304105572
0.022080144589697873,12871040.944444444,0.012847288429941017,13691178.391788857
0.019029818561480002,11202641.185185185,0.013171679795858971,13777855.464320626
0.02187962409246851,10971261.58888889,0.012783209674919747,12528676.603714565
0.018389226999823694,12952429.507407408,0.012673292403998816,12494920.988465298
0.019288246816507093,16582874.192592593,0.01295396497587829,12582619.45650049
0.0182679974887934,15630234.07037037,0.012342270864638065,12097971.088856304
0.020125210133415682,17019343.592592593,0.01234756192704071,11994852.375268817
0.01950538276384274,11061743.57037037,0.0125093745754145,13658373.130009776
0.017357242869696133,15014932.237037037,0.012819749181534829,12599864.460899316
0.018809201658048013,13067568.211111112,0.012365330944888345,12904775.528445749
0.021716603547058722,10468997.642592592,0.01238027063661773,12501271.757575758
0.023810166541349004,18362054.962962963,0.012867116078530472,12672380.429618768
0.018455945265789826,12585304.796296297,0.012380799896949547,12612475.865884652
0.017655850050074084,14194646.537037037,0.012341417114406037,12149025.365982404
0.017286089276549992,11977530.248148149,0.012490590217678952,11923567.462170089
0.018035776275037614,15831596.277777778,0.012185063120250828,12383075.463343108
0.017899206967127546,12986211.25925926,0.01210023868930975,12050080.839687195
0.018426440300902836,13126743.581481481,0.012012368098869993,12234091.97653959
0.017804864887148143,15492808.396296296,0.012152021409504894,12541341.070185728
0.016761113823977887,14986979.855555555,0.012046520088782,12420431.830694037
0.018800817823244467,11625644.612962963,0.01228728229371159,12810252.592179863
0.020244356824292077,11740140.425925925,0.011879502331340943,12768350.616226785
0.018236166580269733,14902267.433333334,0.012003357510172551,12191313.451221896
0.018096514066888225,19993176.80740741,0.011965470855376472,11935507.142130988
0.018774369214144018,12359956.685185185,0.011976132158987508,12646564.764418377
0.021497090412648738,17915849.13703704,0.011919754394899075,12499161.378983382
0.01692349356426685,13625201.548148148,0.012200497156637242,12653391.141739981
0.01668459995546275,14769459.933333334,0.01163423436394331,11750444.600977518
0.017916940042266138,17509132.748148147,0.011644176948535185,12419605.271945259
0.01869866272641553,17872315.577777777,0.012125269373112294,12476899.729814272
0.0196921752144893,13394203.355555555,0.011457866428825979,11893546.438514175
0.018372832452533423,18819569.466666665,0.012007253897992688,13156725.962658847
0.018620225055902093,11595832.290740741,0.01195264291218532,12535253.45259042
0.017255536477184957,17795730.762962963,0.011729250568077186,12100710.527370479
0.01695753252133727,14608532.22962963,0.011726239780264516,11822845.09599218
0.016853664891311414,11677227.257407408,0.011489349594002886,12752821.473509286
0.01805878188116131,15649910.748148149,0.011221342828153893,11783362.800977517
0.01637517847465696,13791486.407407407,0.011582672186487173,12292472.620136853
0.01711893440741632,15353526.81851852,0.011521080976583333,12301922.45317693
0.01738174312437574,12603916.151851851,0.01131928543562938,11451485.576148583
0.017187987640500068,12320474.07037037,0.011551701025500209,12666330.733333332
0.018471964800523388,11578926.155555556,0.01097705563200767,11511579.92864125
0.016415143102683404,12578457.048148148,0.0113095937955866,11904541.620136853
0.018978742565269824,13995437.41111111,0.011355544052078576,12055469.134115348
0.019289708458301094,18728009.281481482,0.01138001851981482,12504707.059628544
0.01787415482448759,14580009.551851852,0.011056646431376566,11753019.038123168
0.017085330881592302,15441679.403703704,0.011470098302263552,12222115.132160313
0.018464860175218846,17092647.777777776,0.011296279606603283,12230625.003323559
0.01711872564283786,14271049.788888888,0.011301500748438744,12043201.460117303
0.017672384637235493,11872968.737037037,0.011244412710779108,11830248.256500488
0.016942602399460695,12912769.296296297,0.011068317849636952,12355978.733919844
0.017614593884597223,12423103.233333332,0.010860127369570068,11566865.54349951
0.016394541002120133,10920285.97037037,0.011436978590293247,12330668.908113392
0.02077989120864206,11432076.833333334,0.01087867810062241,10804163.80625611
0.017432965676265733,16600890.97037037,0.011090119983108744,11577490.939296188
0.016271204898064887,13107898.392592592,0.011111495198130258,12514352.50166178
0.018134457331702665,15381317.025925925,0.011255061918849587,11811927.708699903
0.017137709146158562,11214512.3,0.011090834938237336,11735460.89892473
0.016234556288906823,14739178.407407407,0.011090495158897264,11828291.617595308
0.016659574200295738,11622558.048148148,0.010764296529477758,11704286.49657869
0.01592342410305584,14100874.077777777,0.010845560016600326,11772264.416422287
0.016262096477051576,17963750.51111111,0.01084352037974088,11481961.520625612
0.01638197605670602,15155143.47037037,0.010804117743912739,11560424.03147605
0.015473617147654295,12201345.892592592,0.011036186341564093,11516451.642913
0.015957432367873413,14963583.370370371,0.010582825661120702,11051411.252199413
0.015955222915444107,14598743.3,0.01065194103557285,11563518.269403715
0.017004414723703155,14306545.477777777,0.010965896064446527,10970204.40117302
0.015852551096705376,13201562.485185185,0.01051826994786019,11534985.894623656
0.016072614999763944,15492469.377777778,0.010857470846486406,11407758.7372434
0.01746912691052313,10413673.242592592,0.010584902523207467,11839004.956402738
0.016511064347017695,11557904.275925925,0.010711206090094873,11827948.993352884
0.015902204978866158,12753514.6,0.010481951591392154,11185363.496187683
0.020752594833848653,20680457.962962963,0.01058318983555889,10876348.712121213
0.016843674283612657,18546841.82222222,0.010560891674585706,11790905.632062562
0.015487171443938106,14319595.677777778,0.010635277852124717,11609658.797653958
0.01507690597532524,11620541.433333334,0.010858053988244527,11059632.963831866
0.015584679668838227,12358090.751851851,0.010202300233196536,10412657.66568915
0.015606616744426665,11317484.507407408,0.010484751587768222,11073877.63597263
0.016430601425882842,19769523.4,0.010761811757571304,11154903.481329422
0.01584810954691083,12058516.655555556,0.010276485220570106,11183486.774975562
